,date,price,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id
6685372,2021-08-09,2350000,2,5,3,62.0,6.0,54.9744688,60.3640047,4,0,456440.0,161103.0,74,2650760.0
4610035,2021-06-08,2100000,2,2,2,52.4,0.0,58.079205,55.74128,0,0,617060.0,,59,
3672540,2021-05-07,8390000,15,22,2,62.0,-100.0,55.8259396,49.1338404,3,2,420132.0,205033.0,16,694010.0
8586369,2021-10-04,15299856,5,8,3,80.47,3.0,59.908629,30.252887,0,2,198035.0,282998.0,78,1348287.0
8959867,2021-10-15,2106000,17,25,-1,19.4,0.0,56.7801124,60.6993548,0,2,620000.0,,66,1632918.0
5393787,2021-07-03,1699000,4,4,3,45.0,7.0,56.624331,47.88722,0,0,424006.0,,12,
9126099,2021-10-20,11289000,2,10,2,69.3,14.0,55.7921215,49.1757376,0,0,420073.0,176645.0,16,943449.0
4639382,2021-06-09,4988200,16,25,2,71.26,17.0,54.1920559,37.6153842,0,2,300000.0,,71,2582636.0
9471143,2021-10-31,3950000,3,10,1,34.0,9.0,55.8633218,49.2209601,0,2,420071.0,284589.0,16,612734.0
7840149,2021-09-12,36500000,23,28,3,78.0,10.0,55.7357884,37.4994795,0,0,121096.0,517747.0,77,2087652.0
1785978,2021-03-10,2700000,3,5,3,63.0,-100.0,55.341152,86.174801,2,0,650003.0,537815.0,42,2098259.0
3498685,2021-04-29,7500000,2,15,2,57.0,14.2,55.954853,37.329384,3,0,141446.0,575174.0,50,1390596.0
11058801,2021-12-17,4440000,4,25,2,44.18,0.0,57.185783,65.629864,3,2,625040.0,,72,
7344952,2021-08-28,9281547,20,25,3,63.0,17.9,55.6628792,37.2832804,0,2,143006.0,307878.0,50,1038489.0
10546896,2021-12-02,2980000,2,3,2,59.0,12.0,57.997654,55.943607,0,0,614101.0,,59,
273552,2021-01-19,2900000,3,5,1,34.1,9.9,54.944006,20.151512,0,0,238563.0,,39,
1458379,2021-02-27,3950000,8,23,-1,30.6,0.0,59.863205,30.50332,3,0,193149.0,558214.0,78,2295860.0
3890997,2021-05-14,3820000,8,10,2,54.0,11.1,55.8776313,48.8897201,4,2,422527.0,,16,2136752.0
4540664,2021-06-05,7800000,11,13,2,55.7,12.4,60.063132,30.404361,0,0,188660.0,555809.0,47,700702.0
9352112,2021-10-27,8700000,10,10,3,83.0,20.0,47.22608,39.749823,0,0,344019.0,,61,
10854743,2021-12-11,9100000,3,5,2,75.0,10.0,55.998776,92.901799,0,0,660064.0,,23,
8523424,2021-10-02,4600000,9,10,1,39.0,8.0,51.679113,39.24982,0,0,394042.0,,36,
7443995,2021-08-31,3500000,1,17,1,35.9,10.2,45.09787,39.004688,0,0,350087.0,317008.0,23,1960787.0
6099437,2021-07-22,7250000,10,14,1,36.0,-100.0,55.568618,37.4769703,0,2,108814.0,,77,1870532.0
993117,2021-02-13,2400000,3,9,1,32.0,10.0,51.524588,46.0061202,0,0,410017.0,,64,
9310592,2021-10-26,4850000,2,3,4,99.8,0.0,59.221399,39.864016,0,0,160004.0,,35,
8880027,2021-10-13,3000000,9,9,2,54.0,0.0,57.957907,102.732369,0,0,666683.0,,38,
10857045,2021-12-11,18460000,20,26,1,37.0,17.1,55.8203552,37.6023315,0,2,127427.0,,77,
6405967,2021-08-01,5788350,12,17,2,60.93,0.0,51.6538836,39.2365181,0,2,,579748.0,36,1139509.0
8110270,2021-09-20,6300000,2,5,3,64.0,0.0,62.0473634,129.7495805,0,0,677001.0,218811.0,14,2089151.0
8576035,2021-10-04,3650000,4,9,2,45.0,7.3,55.0053713,82.9775729,2,0,630063.0,333760.0,54,956556.0
8324617,2021-09-26,980000,3,5,2,44.0,6.0,50.0503795,46.8814444,0,0,404264.0,214641.0,34,2330791.0
1562819,2021-03-01,2750000,9,12,2,56.75,16.8,55.211959,61.295304,2,2,454076.0,126982.0,74,768001.0
770006,2021-02-07,4300000,9,10,3,87.5,0.0,55.6178219,51.779504,1,0,423585.0,459529.0,16,1112497.0
2922400,2021-04-11,6500000,8,10,2,70.0,-100.0,56.1935167,36.9670568,4,0,141503.0,368761.0,50,2053284.0
4338577,2021-05-29,5900000,3,5,-1,30.5,0.0,59.9324086,30.3463898,0,0,191025.0,397846.0,78,1485979.0
9189804,2021-10-22,2292071,4,16,-1,24.0,5.1,56.168694,101.596924,0,2,665733.0,,29,
2963670,2021-04-13,4800000,3,9,3,64.0,0.0,56.477368,84.9992765,2,0,634021.0,210235.0,70,1090914.0
10119227,2021-11-19,28600000,16,17,4,121.0,14.9,55.7797658,37.4568161,0,0,123103.0,497909.0,77,1932406.0
3187207,2021-04-20,1000000,2,5,1,32.0,5.0,60.6827445,29.2089007,0,0,188902.0,,47,1108623.0
9820086,2021-11-10,5400000,7,10,4,72.4,7.6,55.0336195,83.0127842,0,0,630133.0,338278.0,54,2728937.0
10901092,2021-12-13,9406320,6,14,4,106.89,0.0,47.2678993,39.7340643,0,2,344068.0,178261.0,61,2350036.0
7574835,2021-09-03,5200000,4,9,1,32.0,7.0,55.90654,37.7286662,0,0,141018.0,383759.0,50,2301921.0
5305484,2021-07-01,6770000,9,9,3,67.0,8.0,55.0320322,82.9302731,4,0,630099.0,386796.0,54,2250277.0
7640774,2021-09-06,1549000,1,5,1,30.3,6.4,55.0304584,73.4235977,0,0,644086.0,228546.0,55,656203.0
3320441,2021-04-23,1600000,5,5,1,31.3,0.0,45.015193,38.915692,0,0,385121.0,,1,
10734324,2021-12-08,3950000,6,24,-1,32.0,5.0,47.254816,39.713674,0,0,344068.0,,61,
4749331,2021-06-13,6450000,6,10,3,58.2,12.0,55.0281639,82.964367,0,0,630017.0,,54,
9517943,2021-11-01,3120000,4,16,1,40.4,10.5,51.702316,39.1666,0,0,394077.0,582112.0,36,777258.0
2146684,2021-03-21,1300000,4,5,2,43.5,6.0,55.117126,33.23338,4,0,215500.0,,67,
9605160,2021-11-04,3970000,1,5,3,55.0,6.0,52.0286794,113.5185544,0,0,672039.0,211238.0,75,1858581.0
10370444,2021-11-26,1870000,2,5,2,49.0,7.0,53.349968,55.937435,0,0,453266.0,,2,
7952206,2021-09-15,2590000,2,9,3,66.0,0.0,55.1691361,61.4218315,0,0,454006.0,431700.0,74,1877564.0
4143118,2021-05-22,5950000,5,9,1,34.5,8.0,60.013956,30.2583627,2,0,197371.0,512582.0,78,1621478.0
1884129,2021-03-13,4250000,5,27,1,47.0,0.0,55.072144,82.93698,0,0,630047.0,,54,
1215432,2021-02-19,7494500,1,5,2,45.0,5.2,55.8090617,37.7980787,2,0,105215.0,569188.0,77,2101255.0
246248,2021-01-18,6520000,3,27,2,57.0,0.0,55.0081411,82.964829,0,2,630011.0,359693.0,54,1562517.0
10060744,2021-11-17,3560000,1,9,3,57.0,9.0,53.759794,87.154585,0,0,654080.0,,42,
1316638,2021-02-23,1550000,1,2,2,50.0,0.0,59.042807,49.2838506,0,0,613600.0,,43,
33565,2021-01-04,970000,1,9,2,43.0,9.0,53.4014855,49.408033,2,0,445366.0,442709.0,63,2276598.0
3567674,2021-05-02,600000,2,5,1,31.0,-100.0,53.805756,39.530876,4,0,391801.0,,62,
4164367,2021-05-23,6500000,13,17,1,37.0,7.4,55.6910121,37.9186515,3,0,140010.0,240461.0,50,607287.0
8662255,2021-10-06,4436320,5,19,1,34.0,0.0,60.044862,30.4571456,0,2,188662.0,,47,2375538.0
7623801,2021-09-05,14300000,16,33,2,66.7,19.1,55.555184,37.554008,0,0,117624.0,491307.0,77,764122.0
1209657,2021-02-19,4050000,4,20,2,70.5,15.0,45.0716125,38.9728893,0,0,350051.0,563618.0,23,1120560.0
6020566,2021-07-20,8540000,3,25,2,54.9,11.43,60.01575,30.484545,0,0,195273.0,,78,
9582557,2021-11-03,3850000,13,13,1,39.8,10.0,56.27462,43.949375,0,0,603032.0,,52,
7265173,2021-08-26,11107460,6,8,3,122.0,19.7,57.6215492,39.8643171,0,0,150014.0,480969.0,76,2250807.0
10827901,2021-12-10,25397092,3,8,2,69.0,10.0,55.7632804,37.6597585,0,2,,588320.0,77,1149888.0
2790880,2021-04-07,10000000,4,8,3,87.0,30.0,55.028191,82.9211489,0,2,630000.0,,54,856810.0
7049187,2021-08-20,4800000,10,10,4,116.0,0.0,56.0947257,47.2671052,0,0,428027.0,411815.0,21,1603749.0
8152224,2021-09-21,3490000,10,16,2,37.77,0.0,57.1529744,65.5344099,3,2,625041.0,491024.0,72,2722832.0
3845115,2021-05-13,4450000,4,16,2,57.0,10.1,45.0557583,38.9119116,5,0,350012.0,192236.0,23,2617920.0
1726644,2021-03-08,5790000,17,25,3,80.5,33.5,55.9851122,37.1044417,0,2,141551.0,381839.0,50,1513246.0
5588379,2021-07-06,7200000,1,3,-1,24.0,-100.0,43.4855774,39.8939142,0,0,354340.0,147009.0,23,2721399.0
547367,2021-01-31,3600000,15,20,1,47.0,12.0,55.1953984,61.2814056,4,0,454100.0,200351.0,74,2109607.0
6512562,2021-08-04,7400000,9,12,3,79.8,0.0,61.25622,73.404845,0,0,628417.0,,86,
5971152,2021-07-18,5750000,10,19,2,51.6,7.8,55.1593938,37.4863795,0,0,142300.0,,50,
4969041,2021-06-21,75000000,4,8,3,94.52,19.52,43.5854551,39.7231548,0,0,354000.0,,23,1357199.0
6483277,2021-08-03,1760000,3,3,1,35.0,11.5,53.3275689,50.3131568,4,0,443028.0,,63,1844408.0
5732120,2021-07-11,35245342,18,18,4,120.69,0.0,55.7540471,37.620405,0,2,111396.0,416008.0,77,2070585.0
1024249,2021-02-15,3196800,16,23,-1,22.2,6.1,60.030667,30.459275,0,2,195299.0,232807.0,78,1575857.0
9032757,2021-10-17,3982960,16,16,2,55.8,14.46,56.820445,35.9103683,3,2,170030.0,412874.0,69,2786473.0
10547593,2021-12-02,5300000,17,18,1,44.0,12.0,55.0283054,82.9461844,4,0,630017.0,546047.0,54,2438682.0
10715781,2021-12-07,8800000,10,12,2,57.0,9.0,56.0263754,37.8550303,4,0,141202.0,390626.0,50,898064.0
2119712,2021-03-19,3650000,2,9,4,78.0,7.0,57.001827,40.989426,0,0,153012.0,,37,
8081813,2021-09-20,3600000,5,5,1,34.0,6.0,54.7148018,20.4442937,0,0,236010.0,365982.0,39,791033.0
935168,2021-02-11,5300000,7,10,3,86.0,12.0,54.7389874,20.493179,3,0,236001.0,408220.0,39,1220095.0
3827494,2021-05-12,8200000,4,9,3,58.4,7.7,56.0096868,37.4774237,0,0,141730.0,,50,
5954398,2021-07-18,2320640,3,9,1,39.2,0.0,48.6661197,44.4353816,0,2,400011.0,,34,
5995561,2021-07-19,2850000,1,9,2,60.0,10.4,56.1146064,47.4561753,4,0,429965.0,285256.0,21,669918.0
5263312,2021-06-30,10000000,4,12,4,108.0,12.0,56.8216062,60.5399858,2,0,620043.0,240236.0,66,1261669.0
433656,2021-01-27,2650000,7,25,1,45.1,13.7,51.5223209,46.0132237,3,2,410017.0,457874.0,64,995142.0
135534,2021-01-12,2900000,1,7,1,37.0,-100.0,45.0778532,38.9808907,4,0,350090.0,384036.0,23,957471.0
9897640,2021-11-13,2600000,2,19,-1,23.6,5.0,57.1140575,65.4921232,1,2,625018.0,215330.0,72,844492.0
6799329,2021-08-12,1750000,1,5,2,43.0,6.0,51.7844681,55.1517554,2,0,460021.0,247620.0,56,1067152.0
10975142,2021-12-15,2921760,5,16,1,40.58,10.6,54.96606,73.451495,0,2,644027.0,,32,
5758000,2021-07-12,4150000,1,16,2,54.7,0.0,57.979001,56.192774,0,0,614095.0,,59,
8735269,2021-10-08,11000000,15,33,2,55.0,10.6,55.798935,37.377471,0,0,143082.0,404059.0,77,838567.0
6307645,2021-07-29,1190000,5,5,3,49.0,6.0,62.1286613,77.448225,2,0,628464.0,,86,2415037.0
6490008,2021-08-03,4784500,7,17,3,77.0,10.0,51.6593332,39.1969229,0,2,394000.0,,36,980206.0
2013319,2021-03-17,520000,1,2,2,39.0,0.0,53.788324,39.475646,4,0,391846.0,199748.0,62,1263624.0
6093083,2021-07-22,2500000,3,5,1,32.7,5.8,58.021014,56.273614,4,0,614060.0,,59,
9976305,2021-11-15,6900000,7,16,2,65.0,15.5,44.7338406,37.7470309,0,0,,342761.0,23,2546365.0
5264784,2021-06-30,1300000,3,3,3,60.0,6.3,56.3496609,43.8445247,4,0,603054.0,407324.0,52,2312075.0
9820070,2021-11-10,4800000,1,5,3,64.0,7.0,44.9502055,34.128131,0,0,295053.0,567286.0,91,2160893.0
4477763,2021-06-03,7315920,6,17,3,50.87,0.0,55.9105782,37.7363579,0,2,141000.0,,50,2585216.0
6157685,2021-07-24,2919915,3,8,1,45.27,16.9,57.788021,40.942947,0,2,156007.0,,44,
149631,2021-01-12,1870000,18,27,-1,32.0,0.0,55.1726337,61.3115894,0,0,454128.0,132763.0,74,2780786.0
9211489,2021-10-22,2500000,7,9,2,36.0,4.0,56.5146,85.025604,0,0,634063.0,,70,
2157112,2021-03-21,7920000,3,3,2,72.0,17.0,45.0582337,38.9696199,0,0,350020.0,319823.0,23,1006462.0
1090827,2021-02-16,1550000,3,5,1,33.2,0.0,55.446186,65.34375,0,0,640002.0,,45,
6684684,2021-08-09,5000000,4,6,-1,16.0,-100.0,43.6646007,39.6773521,0,0,354207.0,283082.0,23,1825728.0
2325622,2021-03-25,2900000,1,4,3,89.9,-100.0,54.3558841,56.1527098,4,0,453020.0,140821.0,2,1699828.0
8894068,2021-10-13,1000000,3,5,1,38.0,-100.0,54.6086182,52.4689005,0,0,423251.0,329696.0,16,2428619.0
6290633,2021-07-28,8162043,6,14,2,40.0,4.8,55.5710725,37.5123613,0,2,101000.0,,77,2549184.0
2656382,2021-04-03,4950000,8,9,1,31.0,8.2,60.017737,30.385398,0,0,195257.0,469978.0,78,1570935.0
9607818,2021-11-04,4500000,8,17,2,75.1,11.4,55.0535965,82.8989893,4,0,630082.0,463286.0,54,2503202.0
6404272,2021-08-01,5000000,6,10,1,46.0,15.0,53.179134,45.01377,0,0,440052.0,,58,
4447414,2021-06-02,1750000,4,5,1,33.2,0.0,54.2183567,45.1184096,2,0,430034.0,387792.0,13,1492887.0
7369823,2021-08-29,4000000,10,16,1,48.0,14.3,54.7216308,55.988155,0,0,450022.0,253394.0,2,2207114.0
4600611,2021-06-08,16000000,4,5,2,60.0,-100.0,43.5998015,39.7278081,3,0,354065.0,304643.0,23,1722459.0
2859203,2021-04-09,7802509,4,12,2,62.42,0.0,59.9075226,30.5121008,0,2,188691.0,,47,1807798.0
3276497,2021-04-22,1470000,4,4,1,32.0,9.0,59.257658,39.744882,0,0,160508.0,,35,
3403046,2021-04-27,4500000,4,14,2,63.3,14.2,57.1841905,65.5668341,4,0,625031.0,143524.0,72,2374582.0
4756357,2021-06-13,11200000,4,9,3,58.0,6.0,55.6782173,37.7656674,2,0,109559.0,411951.0,77,720146.0
9608148,2021-11-04,6140000,2,25,3,63.02,0.0,57.1464778,65.5890276,0,2,625023.0,210742.0,72,2176483.0
539320,2021-01-30,2950000,6,6,3,60.0,6.0,56.329437,43.839817,0,0,603148.0,,52,
458984,2021-01-27,1000000,6,6,1,57.0,-100.0,42.971761,47.398447,5,0,367006.0,,5,
987775,2021-02-13,4600000,1,5,1,34.2,11.0,59.760882,30.325467,0,0,196140.0,349079.0,78,1427199.0
10785656,2021-12-09,7336280,10,11,1,39.4,19.6,55.9704821,37.1827845,0,2,,407063.0,77,2623254.0
10660828,2021-12-06,2750000,2,8,-1,24.0,5.1,60.145533,30.215329,0,2,188650.0,,47,
7792335,2021-09-10,2350000,3,10,1,53.0,15.0,43.501256,43.602355,0,0,360004.0,539280.0,7,1895155.0
6017394,2021-07-20,11289780,2,12,1,54.0,-100.0,60.035342,30.232028,0,2,197350.0,516443.0,78,1183426.0
1749541,2021-03-09,3345000,5,7,1,25.8,5.0,55.849928,49.067238,3,2,420036.0,214558.0,16,2298088.0
10126517,2021-11-19,6500000,2,12,-1,30.0,0.0,44.9421308,37.3061715,0,0,353456.0,161059.0,23,1850568.0
6337386,2021-07-29,4875000,2,3,2,65.0,17.9,55.108467,61.241917,4,2,456518.0,476498.0,74,1169151.0
7183952,2021-08-24,2900000,2,2,3,62.9,8.0,52.746161,41.442572,0,0,392020.0,,68,
4213303,2021-05-25,10478880,14,25,3,68.4,12.4,55.9165469,37.7102016,3,0,141021.0,419062.0,50,1065468.0
10319189,2021-11-25,7000000,6,6,2,43.0,17.0,43.6348492,39.730861,0,0,354068.0,132930.0,23,2079953.0
11147711,2021-12-21,5307400,4,13,-1,31.22,0.0,59.879886,30.421995,0,2,192171.0,,78,
6760626,2021-08-11,1700000,5,17,-1,29.0,-100.0,47.3026222,39.7678563,0,0,,187829.0,61,1234974.0
4577376,2021-06-07,4200000,1,9,3,63.0,9.0,55.1119883,82.9714311,2,0,630129.0,208258.0,54,2533297.0
8826051,2021-10-11,3550000,5,5,2,44.0,7.0,56.786966,60.637674,2,0,620087.0,,66,
10880874,2021-12-12,6350000,3,6,3,85.0,12.0,53.331843,83.783791,0,0,656043.0,,22,
2287505,2021-03-24,2050000,1,5,2,45.7,8.0,55.869683,49.049712,4,0,420047.0,,60,
2900137,2021-04-10,2100000,6,7,2,48.0,-100.0,42.9620893,47.4077842,4,0,367014.0,401967.0,5,2511655.0
4583894,2021-06-07,3400000,5,12,1,39.0,12.0,45.054907,39.017004,4,0,350901.0,134296.0,23,750187.0
4114844,2021-05-21,2990000,6,14,1,42.6,0.0,57.1045678,65.5689588,3,0,625033.0,188214.0,72,791536.0
10555789,2021-12-02,3100000,2,5,1,42.0,12.0,52.2213408,104.2442639,0,0,664528.0,,38,2578277.0
8087924,2021-09-20,2500000,8,16,-1,25.0,5.3,45.1291234,38.9873618,0,0,350900.0,282960.0,23,2793672.0
2317426,2021-03-25,2527500,2,24,1,33.7,9.8,47.245924,39.689961,0,2,344079.0,203005.0,61,1262818.0
4432198,2021-06-01,4600000,2,5,2,44.7,6.5,55.5758265,37.9118481,4,0,140081.0,200012.0,50,1918281.0
5627963,2021-07-07,2520000,2,5,2,42.0,5.0,56.90463,60.81519,4,0,623702.0,,66,
6021098,2021-07-20,4400000,19,19,-1,24.1,0.0,60.052322,30.438587,0,0,188678.0,168225.0,47,1999882.0
2663921,2021-04-04,5500000,3,17,1,48.9,14.2,56.801144,60.630253,0,0,620089.0,,66,
2241165,2021-03-23,1350000,2,10,1,44.0,10.0,54.3048292,38.1443817,4,2,301315.0,,71,1761128.0
3423624,2021-04-27,11065868,5,16,2,59.0,12.8,55.573561,37.5149066,3,2,108814.0,,77,2549184.0
10428795,2021-11-29,15000000,1,4,3,95.0,15.0,43.6247413,39.7602117,0,0,354003.0,427897.0,23,2541915.0
1342403,2021-02-24,5150000,13,18,2,64.06,21.5,55.0758035,82.9055382,0,2,630123.0,,54,
8654814,2021-10-06,4150000,3,9,2,43.3,7.1,54.6986962,55.9885144,0,0,450103.0,,2,
3635771,2021-05-05,2000000,4,5,2,48.0,8.1,52.550243,85.218285,2,0,659300.0,,22,
1106595,2021-02-17,13938307,6,9,1,47.4,20.4,59.93017,30.401117,0,2,195112.0,263616.0,78,1325182.0
9451995,2021-10-30,5276460,20,25,1,35.0,17.0,55.5262783,37.5904901,0,2,142720.0,561780.0,50,2807011.0
2685868,2021-04-04,650000,1,2,1,38.0,-100.0,46.100399,47.730132,4,0,416370.0,,30,
751647,2021-02-06,23900000,12,19,1,74.9,18.0,55.7528331,37.52045,3,2,,332568.0,77,845938.0
10667023,2021-12-06,4018300,4,9,-1,28.1,0.0,56.811818,60.602936,0,2,620144.0,515611.0,66,1322768.0
10509556,2021-12-01,2935000,8,9,1,39.0,12.0,54.818335,56.114585,0,0,450035.0,,2,
9356352,2021-10-27,3990000,2,5,2,47.0,7.6,48.435093,135.1311,0,0,680032.0,,27,
10839616,2021-12-11,22000000,3,7,3,87.7,13.0,55.839724,37.364634,0,0,125222.0,277849.0,77,2539107.0
7037703,2021-08-19,1100000,2,5,2,44.0,0.0,58.092846,57.80703,5,0,618902.0,,59,
2721885,2021-04-05,2590000,16,17,-1,33.02,4.0,54.9410984,82.8818162,0,0,630088.0,,54,
10272818,2021-11-24,7400000,9,9,3,85.0,11.0,54.5345566,36.264465,0,0,248010.0,232931.0,40,1421563.0
4059490,2021-05-20,2250000,6,10,1,37.0,10.0,51.494035,45.934804,4,0,410049.0,,64,
3112573,2021-04-18,5950000,20,24,1,35.9,10.0,55.8360189,37.2682999,3,0,143443.0,312848.0,50,2115460.0
8413187,2021-09-29,20000000,3,12,3,63.0,7.0,55.7914892,37.6621493,0,0,107113.0,,77,
3235676,2021-04-21,7134400,6,9,3,72.0,11.4,54.9572329,20.4894658,0,2,238326.0,457525.0,39,1246618.0
9364460,2021-10-27,2750000,2,9,-1,27.1,0.0,45.1127577,39.0279273,0,0,350087.0,573207.0,23,1482112.0
1143788,2021-02-18,4540000,6,17,3,69.9,10.0,53.227059,44.906691,3,2,440060.0,,58,
2359857,2021-03-27,4100000,6,9,2,51.0,9.0,57.1371379,65.5953814,2,0,625013.0,199644.0,72,2808465.0
514453,2021-01-29,1700000,3,10,2,68.0,-100.0,43.4850213,43.5713814,3,0,360003.0,350841.0,7,916235.0
10233334,2021-11-23,750000,1,5,1,20.0,0.0,59.41172,56.827732,0,0,618416.0,,59,
9415400,2021-10-29,2650000,2,10,1,31.6,20.21,57.1529744,65.5344099,0,2,625000.0,,72,
4241314,2021-05-25,4364000,7,10,3,78.1,16.41,57.1604246,65.6761667,1,2,625000.0,119334.0,72,1189603.0
10837379,2021-12-10,6790000,13,19,3,67.0,-100.0,57.1857528,65.6298246,0,2,,165032.0,72,2334440.0
6829004,2021-08-13,2600000,6,10,2,72.0,13.0,55.09812,61.610037,2,0,456610.0,291755.0,74,1238691.0
10025483,2021-11-16,3000000,4,5,3,56.0,7.0,48.5155498,44.5610434,0,0,400055.0,,34,
5723252,2021-07-11,1786100,6,17,-1,33.7,0.0,58.5661193,49.6236412,0,2,610014.0,585807.0,43,1369028.0
5165290,2021-06-29,11000000,17,24,2,53.1,10.0,59.9805788,30.386759,0,0,195271.0,253558.0,78,751885.0
2123498,2021-03-20,1750000,3,5,1,33.0,6.0,56.1108742,69.4974686,0,0,627753.0,,72,
6857349,2021-08-14,3000000,5,5,3,64.0,9.0,42.9747213,47.4220855,0,0,367014.0,189230.0,5,1236604.0
10371186,2021-11-26,2778624,3,10,2,48.24,0.0,53.686596,88.070372,0,2,,,61,
8146565,2021-09-21,13321000,15,16,5,225.3,28.2,56.8126208,60.6313442,3,0,620142.0,288640.0,66,1196003.0
6197852,2021-07-26,8800000,8,12,2,91.0,16.0,54.7422345,55.9590399,0,0,450006.0,542149.0,2,1933889.0
8531808,2021-10-02,2218500,12,12,1,29.58,0.0,55.028191,82.9211489,0,0,630041.0,273949.0,54,2354755.0
9408962,2021-10-29,1700000,2,2,2,40.0,6.6,56.3225474,36.7083502,0,0,,354669.0,50,2560725.0
687638,2021-02-04,2570000,11,14,1,40.0,10.0,51.8298994,55.1402006,4,0,460052.0,180387.0,56,1812150.0
463551,2021-01-28,1800000,2,4,3,64.0,-100.0,53.01005,78.63157,4,0,658829.0,,22,
9282599,2021-10-25,2050000,2,5,2,48.0,-100.0,53.6899238,91.7121591,0,0,662605.0,336115.0,24,724544.0
5246803,2021-06-30,11174470,11,25,2,73.3,14.1,59.83909,30.352528,1,0,196158.0,581062.0,78,2127067.0
3277923,2021-04-22,15859640,2,14,2,70.55,22.8,55.855644,37.623492,0,2,129323.0,,77,
3662276,2021-05-06,3850000,6,12,1,45.0,13.3,60.05949,30.457982,4,2,188678.0,,47,
10964807,2021-12-14,3700000,5,5,-1,29.0,0.0,55.782375,38.115931,0,0,142451.0,,50,
10469576,2021-11-30,3150000,5,5,4,74.3,7.0,48.7754317,44.777938,0,0,404102.0,,34,
702812,2021-02-04,4457538,5,8,3,69.84,22.8,56.853927,53.360054,0,2,426015.0,,18,
9114906,2021-10-19,7700000,13,17,2,61.0,10.0,55.604809,37.985127,0,0,140125.0,420649.0,50,840936.0
7076487,2021-08-21,2050000,2,3,1,34.0,8.0,53.0860377,50.1586946,0,0,443547.0,468482.0,63,2359143.0
11160678,2021-12-21,29300000,15,18,3,120.0,18.0,43.5828173,39.7253411,0,0,354000.0,151411.0,23,589170.0
10030384,2021-11-17,13000000,1,8,6,136.0,10.0,54.953556,20.235199,0,0,238590.0,,39,
11008530,2021-12-15,62200000,4,6,3,65.0,7.0,55.7647383,37.5928068,0,0,123001.0,464133.0,77,884786.0
584997,2021-02-01,7000000,2,10,4,98.5,12.1,55.125896,82.894414,0,2,630040.0,579548.0,54,1627459.0
5870702,2021-07-15,2300000,8,12,1,34.0,9.0,45.0017994,41.9022122,4,0,355021.0,569972.0,26,1311188.0
10014092,2021-11-16,3500000,4,8,1,42.0,17.0,44.9758033,38.9221248,0,0,385141.0,538963.0,1,2009559.0
9827301,2021-11-11,2410000,5,17,1,46.0,13.0,51.806918,55.16308,0,2,460048.0,,56,
11318306,2021-12-28,12400000,5,25,2,72.0,16.0,55.8358872,37.2717085,0,0,143443.0,312848.0,50,1455444.0
1375699,2021-02-25,1650000,1,5,1,28.4,-100.0,61.7965535,50.7493309,2,0,167018.0,576259.0,11,616421.0
969190,2021-02-12,1780000,1,10,1,32.8,8.5,55.467989,65.285441,2,0,640023.0,,45,
10228177,2021-11-23,1436763,6,10,-1,26.0,-100.0,51.725491,103.709395,0,2,665911.0,,74,
618150,2021-02-02,4370800,7,25,2,44.6,0.0,55.6437604,37.9442386,0,2,140072.0,571475.0,50,2255297.0
533297,2021-01-30,1590000,5,5,1,30.0,3.5,55.0526183,73.3244738,4,0,644110.0,479843.0,55,1651758.0
11155286,2021-12-21,14000000,17,22,2,66.0,0.0,55.6954507,37.3220205,0,0,143001.0,,50,
4546444,2021-06-06,4342016,10,13,-1,26.0,0.0,60.0424286,30.1856072,0,2,190000.0,577435.0,78,2825794.0
8012749,2021-09-17,2744000,3,8,1,39.0,19.0,59.212579,39.845583,0,0,160002.0,,35,
9178633,2021-10-21,2580000,1,5,3,47.0,-100.0,53.369104,83.688112,0,0,656055.0,,22,
11015915,2021-12-16,6300000,18,20,2,63.1,13.1,57.155191,65.493158,0,0,625037.0,,72,
4419747,2021-06-01,3340000,4,9,2,44.0,-100.0,53.755373,87.1695233,2,0,654066.0,464040.0,42,1676321.0
2997858,2021-04-14,4200000,9,9,2,52.0,0.0,47.2237686,39.7298182,0,0,344006.0,457331.0,61,1556194.0
3507280,2021-04-29,2100000,1,9,1,33.1,8.5,53.243885,50.21295,2,0,443084.0,531655.0,63,2374162.0
2309294,2021-03-25,9499990,2,6,1,26.0,0.0,55.75873,37.636356,4,0,101000.0,335208.0,77,619795.0
8008325,2021-09-17,3197000,6,24,1,30.0,6.0,47.2808336,39.7032792,0,0,344092.0,576684.0,61,2824950.0
7834955,2021-09-11,1288000,1,3,2,49.0,-100.0,58.4914498,49.7487142,0,0,610030.0,,43,
4291790,2021-05-27,5650000,1,2,3,124.0,50.0,45.2906561,36.9929065,0,0,353540.0,416836.0,23,1508276.0
8260860,2021-09-24,2100000,3,10,1,39.4,16.2,55.1732615,61.5230269,0,0,454079.0,154926.0,74,1303953.0
6696085,2021-08-10,3406563,17,18,-1,25.29,0.0,60.057164,30.44254,0,2,188678.0,168225.0,47,2348882.0
5062130,2021-06-25,3200000,2,9,1,41.0,14.0,45.085805,39.002209,0,0,350024.0,478572.0,23,1636626.0
6548747,2021-08-05,11583997,9,20,3,67.0,16.4,55.5491473,37.5258344,0,2,,,77,
7616832,2021-09-05,4950000,4,21,1,38.0,11.3,44.6806009,37.7804961,0,0,353925.0,360335.0,23,2267982.0
